group,distribution,library,p50_ns,p90_ns,p95_ns,p99_ns,p99.9_ns,mean_ns,std_dev_ns,ci_lower_ns,ci_upper_ns,iqr_ns,cv,min_ns,max_ns
encode,small_248_65535,vu64,27981.6,29428.8,29765.5,30534.3,31243.2,27986.6,1141.6,27828.7,28145.5,1483.0,0.0408,25478.5,31409.5
encode,medium_64k_4G,bijou64,13730.1,14733.3,14840.7,15155.4,15727.4,13454.9,1137.9,13295.9,13609.8,2120.3,0.0846,11068.6,15853.9
encode,medium_64k_4G,leb128,19090.4,20349.0,20578.5,20895.4,22367.1,18711.1,1444.7,18509.1,18909.4,2657.9,0.0772,15993.1,22586.2
encode,medium_64k_4G,varu64,25763.2,27499.8,27770.8,28687.0,29806.9,25643.3,1456.7,25442.2,25845.3,2190.6,0.0568,22514.2,29899.7
encode,medium_64k_4G,vu128,19576.7,21513.3,21951.7,23202.1,24286.9,19485.0,1654.8,19257.4,19715.0,2670.4,0.0849,15450.5,24435.4
encode,medium_64k_4G,vu64,28353.4,30186.5,30488.6,30911.5,31994.9,28262.5,1541.4,28047.8,28475.3,2535.2,0.0545,24748.0,32216.3
encode,large_above_4G,bijou64,15033.3,16309.8,16485.3,17570.7,18641.9,14355.6,1857.7,14096.6,14608.6,3037.9,0.1294,10763.5,18897.0
encode,large_above_4G,leb128,40607.7,44452.6,45226.4,45748.6,46737.6,40552.2,2947.3,40143.1,40958.7,4309.7,0.0727,33664.4,46939.9
encode,large_above_4G,varu64,32453.6,35059.3,35570.1,36901.2,37482.5,32309.3,2234.4,31998.2,32617.2,3490.0,0.0692,27497.4,37483.0
encode,large_above_4G,vu128,20832.4,22140.4,22388.1,22565.9,22624.8,20006.0,1873.3,19746.0,20263.9,3557.4,0.0936,16633.4,22631.5
encode,large_above_4G,vu64,32389.6,35612.6,36381.8,37161.6,37298.5,32647.9,1970.9,32375.0,32921.1,2536.5,0.0604,28661.8,37312.0
encode,boundary,bijou64,13583.1,14703.0,15034.8,15796.2,16380.2,13358.7,1233.7,13187.0,13528.3,1745.1,0.0923,10344.3,16467.9
encode,boundary,leb128,17570.3,18550.1,18969.9,19733.2,21098.9,17275.1,1228.2,17105.4,17445.5,2063.7,0.0711,14694.2,21280.3
encode,boundary,varu64,25898.6,27434.7,28144.7,29587.8,30571.4,25774.5,1560.6,25557.4,25989.7,1869.3,0.0605,22519.4,30590.0
encode,boundary,vu128,20422.7,21584.4,21919.3,23711.8,24729.1,20159.0,1387.0,19967.0,20351.3,1823.5,0.0688,16475.2,24842.1
encode,boundary,vu64,29926.6,32198.7,33199.8,34994.9,35484.5,30055.7,1799.2,29809.1,30308.2,2640.7,0.0599,26671.0,35600.4
encode,uniform_random,bijou64,15002.0,16080.4,16372.1,16743.9,16922.6,14323.1,1732.8,14081.2,14560.6,3032.4,0.1210,10678.5,16940.0
encode,uniform_random,leb128,39160.4,44698.2,45792.2,47580.1,49608.5,39681.8,3286.1,39231.9,40141.0,4267.1,0.0828,32341.2,49951.7
encode,uniform_random,varu64,31957.7,34853.9,35967.5,37446.3,39133.4,31819.8,2438.1,31485.0,32157.2,3343.1,0.0766,26097.6,39491.5
encode,uniform_random,vu128,20640.6,23625.6,24483.8,26100.1,26780.7,20807.5,2254.5,20497.6,21118.7,3845.8,0.1084,16669.1,26937.2
encode,uniform_random,vu64,32012.0,35431.6,35787.5,36283.8,36752.4,32341.3,1996.4,32067.5,32618.7,3304.2,0.0617,28942.8,36843.6
encoded_size,tiny_0_247,bijou64,1095.3,1133.5,1149.6,1166.1,1225.4,1090.8,37.9,1085.5,1096.0,39.4,0.0348,994.9,1238.1
encoded_size,tiny_0_247,varu64,1132.6,1218.6,1231.5,1276.3,1402.0,1133.1,68.3,1123.7,1142.6,91.7,0.0603,980.0,1431.6
encoded_size,tiny_0_247,vu64,1242.4,1319.0,1343.4,1412.5,1463.8,1252.4,52.1,1245.3,1259.7,54.0,0.0416,1142.5,1467.4
encoded_size,small_248_65535,bijou64,3429.2,3682.7,3803.8,4074.1,4204.4,3451.0,193.7,3424.8,3478.3,185.6,0.0561,2941.8,4229.8
encoded_size,small_248_65535,varu64,2013.0,2252.6,2396.8,2688.2,2917.5,2034.6,202.4,2007.1,2063.3,247.0,0.0995,1704.6,2966.9
encoded_size,small_248_65535,vu64,1321.1,1416.7,1447.8,1543.7,1575.3,1331.0,64.7,1322.1,1340.0,86.7,0.0486,1212.4,1577.4
encoded_size,medium_64k_4G,bijou64,3209.6,3451.0,3527.8,3861.1,4018.7,3233.1,200.6,3205.9,3261.2,267.2,0.0621,2849.0,4048.5
encoded_size,medium_64k_4G,varu64,4254.8,4466.7,4500.4,4831.6,5077.6,4247.0,201.2,4219.3,4275.1,235.5,0.0474,3784.5,5079.5
encoded_size,medium_64k_4G,vu64,1372.4,1516.7,1614.0,1685.0,1978.2,1391.5,106.8,1377.2,1406.7,81.7,0.0767,1173.9,2009.7
encoded_size,large_above_4G,bijou64,3362.1,3597.5,3738.1,4076.9,4418.7,3371.1,232.8,3339.2,3403.9,213.1,0.0691,2746.2,4440.5
encoded_size,large_above_4G,varu64,5704.9,6542.2,6686.1,6936.3,7206.1,5783.6,501.0,5714.7,5853.3,684.6,0.0866,4574.8,7251.0
encoded_size,large_above_4G,vu64,1354.5,1425.3,1447.0,1492.6,1587.4,1356.3,54.8,1348.8,1364.0,60.1,0.0404,1175.4,1607.2
encoded_size,boundary,bijou64,2995.7,3167.2,3218.4,3449.8,3632.7,3004.4,139.0,2985.4,3023.8,140.1,0.0463,2612.5,3647.8
encoded_size,boundary,varu64,3726.9,4060.1,4135.4,4520.0,4670.3,3757.1,256.7,3722.2,3793.0,328.3,0.0683,3230.7,4698.9
encoded_size,boundary,vu64,1340.7,1403.4,1430.4,1453.5,1484.4,1328.6,69.7,1318.8,1338.2,72.3,0.0525,1141.4,1491.7
