group,distribution,library,p50_ns,p90_ns,p95_ns,p99_ns,p99.9_ns,mean_ns,std_dev_ns,ci_lower_ns,ci_upper_ns,iqr_ns,cv,min_ns,max_ns
encode_array,medium_64k_4G,vu64,1728.7,1742.8,1748.7,1780.8,1819.6,1729.4,15.6,1727.3,1731.7,15.7,0.0090,1684.9,1827.7
encode_array,large_above_4G,bijou64,2665.6,2746.2,2784.3,3183.4,3202.1,2676.9,86.1,2665.7,2689.5,66.5,0.0322,2529.0,3203.0
encode_array,large_above_4G,varu64,19878.6,20065.1,20195.4,20468.9,21010.0,19894.1,203.9,19866.5,19922.8,200.2,0.0103,19068.8,21140.6
encode_array,large_above_4G,vu128,3510.9,3550.7,3566.9,3617.3,3645.9,3514.6,34.3,3509.8,3519.3,35.7,0.0098,3403.0,3648.9
encode_array,large_above_4G,vu64,1730.6,1746.8,1752.9,1768.2,1921.3,1730.6,22.4,1727.8,1734.0,16.4,0.0129,1649.8,1952.5
encode_array,boundary,bijou64,2576.4,2797.2,2832.4,2865.6,2910.0,2580.4,175.4,2556.1,2604.5,307.4,0.0680,2228.2,2916.4
encode_array,boundary,varu64,16332.2,16498.1,16563.1,16687.4,16836.3,16324.9,146.6,16304.6,16345.5,176.5,0.0090,15860.4,16843.8
encode_array,boundary,vu128,3344.4,3366.2,3380.4,3400.8,3422.0,3340.8,28.9,3336.7,3344.7,30.8,0.0086,3202.7,3424.6
encode_array,boundary,vu64,1732.6,1749.5,1753.9,1768.3,1793.0,1731.2,16.7,1728.9,1733.5,21.4,0.0096,1688.7,1793.0
encode_array,uniform_random,bijou64,2523.9,2592.5,2645.6,2692.3,2741.6,2536.7,47.6,2530.3,2543.5,37.5,0.0188,2452.4,2746.9
encode_array,uniform_random,varu64,19793.8,19998.7,20099.2,20292.9,20586.3,19803.6,177.8,19779.4,19828.4,202.7,0.0090,19267.0,20646.6
encode_array,uniform_random,vu128,3498.4,3537.6,3557.0,3577.6,3733.5,3500.0,39.6,3494.7,3505.6,39.5,0.0113,3409.7,3739.3
encode_array,uniform_random,vu64,1731.4,1750.8,1757.6,1773.4,1818.5,1732.3,16.5,1730.1,1734.6,17.3,0.0095,1694.9,1824.6
encoded_size,tiny_0_247,bijou64,1276.9,1296.9,1304.2,1317.3,1328.9,1279.0,13.6,1277.2,1280.9,15.2,0.0107,1236.2,1329.0
encoded_size,tiny_0_247,varu64,1276.3,1290.1,1295.9,1309.3,1320.7,1275.3,13.4,1273.5,1277.2,12.8,0.0105,1225.1,1321.6
encoded_size,tiny_0_247,vu64,928.3,939.2,945.7,954.0,964.5,929.6,7.5,928.6,930.6,7.1,0.0081,913.5,966.9
encoded_size,small_248_65535,bijou64,2698.3,2730.3,2740.2,2811.3,2902.2,2698.6,34.8,2693.9,2703.6,33.2,0.0129,2609.8,2919.3
